사용일자,호선명,역명,승차 총 승객수,하차 총 승객수,승하차 총 승객수,등록일자
20201204,경부선,가산디지털단지,16294,19183,35477,20201207
20201204,경부선,구로,17652,18065,35717,20201207
20201204,경부선,신길,8607,7106,15713,20201207
20201204,경부선,신도림,3789,3661,7450,20201207
20201204,경부선,영등포,34449,35609,70058,20201207
20201204,경부선,대방,12044,12210,24254,20201207
20201204,경부선,노량진,8012,8170,16182,20201207
20201204,경부선,용산,28144,29025,57169,20201207
20201204,경부선,남영,8474,8743,17217,20201207
20201204,경부선,서울역,4867,1531,6398,20201207
20201204,경강선,여주,1448,1611,3059,20201207
20201204,경강선,세종대왕릉,220,237,457,20201207
20201204,경강선,부발,2163,1489,3652,20201207
20201204,경강선,이천,2216,2254,4470,20201207
20201204,경강선,신둔도예촌,1113,1051,2164,20201207
20201204,경강선,곤지암,2006,1829,3835,20201207
20201204,경강선,초월,2772,2623,5395,20201207
20201204,경강선,경기광주,6059,5933,11992,20201207
20201204,경강선,삼동,2118,1970,4088,20201207
20201204,경강선,이매,896,790,1686,20201207
20201204,경강선,판교,4026,3881,7907,20201207
20201204,9호선2~3단계,중앙보훈병원,8568,7487,16055,20201207
20201204,9호선2~3단계,둔촌오륜,865,752,1617,20201207
20201204,9호선2~3단계,올림픽공원(한국체대),4626,4753,9379,20201207
20201204,9호선2~3단계,한성백제,2246,1958,4204,20201207
20201204,9호선2~3단계,송파나루,3940,4086,8026,20201207
20201204,9호선2~3단계,석촌,6983,6100,13083,20201207
20201204,9호선2~3단계,석촌고분,5120,5111,10231,20201207
20201204,공항철도 1호선,계양,8413,7721,16134,20201207
20201204,분당선,대모산입구,3190,3041,6231,20201207
20201204,분당선,개포동,3233,3315,6548,20201207
20201204,분당선,구룡,1469,1397,2866,20201207
20201204,분당선,도곡,5665,5690,11355,20201207
20201204,우이신설선,화계,2990,2809,5799,20201207
20201204,우이신설선,가오리,3566,3649,7215,20201207
20201204,우이신설선,4.19민주묘지,2473,2390,4863,20201207
20201204,우이신설선,솔밭공원,2059,2035,4094,20201207
20201204,우이신설선,북한산우이,2007,1782,3789,20201207
20201204,안산선,수리산,3861,3074,6935,20201207
20201204,안산선,오이도,7533,7373,14906,20201207
20201204,경춘선,대성리,373,355,728,20201207
20201204,안산선,정왕,8060,8096,16156,20201207
20201204,안산선,신길온천,1517,1419,2936,20201207
20201204,안산선,안산,10960,9988,20948,20201207
20201204,안산선,초지,4409,4805,9214,20201207
20201204,안산선,고잔,7738,7310,15048,20201207
20201204,안산선,중앙,14519,15507,30026,20201207
20201204,안산선,한대앞,7659,7693,15352,20201207
20201204,안산선,상록수,14775,14875,29650,20201207
20201204,안산선,반월,3867,3664,7531,20201207
20201204,안산선,대야미,4564,4021,8585,20201207
20201204,안산선,산본,14283,15515,29798,20201207
20201204,수인선,인천,791,1297,2088,20201207
20201204,수인선,신포,1417,1390,2807,20201207
20201204,수인선,숭의,3519,3326,6845,20201207
20201204,수인선,인하대,4988,4648,9636,20201207
20201204,수인선,송도,2212,2066,4278,20201207
20201204,수인선,연수,3812,3843,7655,20201207
20201204,수인선,원인재,3814,3977,7791,20201207
20201204,수인선,남동인더스파크,2148,2436,4584,20201207
20201204,수인선,호구포,3299,3435,6734,20201207
20201204,수인선,인천논현,4764,5063,9827,20201207
20201204,수인선,소래포구,3968,3852,7820,20201207
20201204,수인선,월곶,2161,2013,4174,20201207
20201204,수인선,달월,76,54,130,20201207
20201204,수인선,사리,3114,2951,6065,20201207
20201204,수인선,야목,158,148,306,20201207
20201204,수인선,어천,538,500,1038,20201207
20201204,수인선,오목천,1958,1804,3762,20201207
20201204,수인선,고색,2887,2720,5607,20201207
20201204,분당선,매교,2362,2521,4883,20201207
20201204,분당선,수원시청,10918,12038,22956,20201207
20201204,분당선,매탄권선,4288,3971,8259,20201207
20201204,분당선,망포,12942,11946,24888,20201207
20201204,분당선,영통,7400,7423,14823,20201207
20201204,분당선,청명,3688,3531,7219,20201207
20201204,분당선,상갈,4680,4540,9220,20201207
20201204,분당선,기흥,8308,8249,16557,20201207
20201204,분당선,신갈,3978,3968,7946,20201207
20201204,분당선,구성,4296,4495,8791,20201207
20201204,분당선,죽전,12132,13031,25163,20201207
20201204,분당선,보정,2067,1781,3848,20201207
20201204,분당선,이매,4648,4425,9073,20201207
20201204,분당선,오리,10842,9280,20122,20201207
20201204,분당선,미금,13703,14706,28409,20201207
20201204,분당선,정자,14459,15341,29800,20201207
20201204,분당선,수내,11865,11909,23774,20201207
20201204,분당선,서현,21678,22163,43841,20201207
20201204,분당선,야탑,22998,24350,47348,20201207
20201204,분당선,모란,20568,20724,41292,20201207
20201204,분당선,태평,12483,12244,24727,20201207
20201204,분당선,가천대,6644,7352,13996,20201207
20201204,분당선,선정릉,7171,7601,14772,20201207
20201204,분당선,강남구청,8720,9801,18521,20201207
20201204,분당선,압구정로데오,16276,17414,33690,20201207
20201204,분당선,서울숲,7572,7508,15080,20201207
20201204,분당선,수원,7320,6100,13420,20201207
20201204,분당선,수서,12245,13481,25726,20201207
20201204,일산선,대곡,1599,1201,2800,20201207
20201204,6호선,망원,12349,13460,25809,20201207
20201204,9호선2~3단계,삼전,5857,5761,11618,20201207
20201204,9호선2~3단계,종합운동장,3772,3689,7461,20201207
20201204,9호선2~3단계,봉은사,14292,14423,28715,20201207
20201204,9호선2~3단계,삼성중앙,6099,6375,12474,20201207
20201204,6호선,마포구청,12786,11495,24281,20201207
20201204,6호선,월드컵경기장(성산),3905,4137,8042,20201207
20201204,6호선,디지털미디어시티,12464,13671,26135,20201207
20201204,6호선,증산(명지대앞),9203,9013,18216,20201207
20201204,6호선,새절(신사),11709,10868,22577,20201207
20201204,6호선,구산,6397,4945,11342,20201207
20201204,6호선,연신내,1,0,1,20201207
20201204,6호선,독바위,2507,2649,5156,20201207
20201204,6호선,불광,4064,4081,8145,20201207
20201204,6호선,역촌,3393,3928,7321,20201207
20201204,6호선,응암,16072,15981,32053,20201207
20201204,5호선,하남풍산,4414,4460,8874,20201207
20201204,5호선,미사,11927,12068,23995,20201207
20201204,5호선,마천,5363,5406,10769,20201207
20201204,5호선,거여,7249,6862,14111,20201207
20201204,5호선,개롱,5645,5960,11605,20201207
20201204,5호선,오금,3348,3231,6579,20201207
20201204,5호선,방이,6149,6297,12446,20201207
20201204,5호선,올림픽공원(한국체대),3585,2973,6558,20201207
20201204,5호선,둔촌동,7568,7715,15283,20201207
20201204,5호선,상일동,14330,12912,27242,20201207
20201204,5호선,고덕,7685,7840,15525,20201207
20201204,5호선,명일,7655,8003,15658,20201207
20201204,5호선,굽은다리(강동구민회관앞),8628,8214,16842,20201207
20201204,5호선,길동,7152,7603,14755,20201207
20201204,5호선,강동,17978,16410,34388,20201207
20201204,5호선,천호(풍납토성),16132,16358,32490,20201207
20201204,5호선,광나루(장신대),11587,10435,22022,20201207
20201204,5호선,아차산(어린이대공원후문),12427,12370,24797,20201207
20201204,2호선,상왕십리,12794,12241,25035,20201207
20201204,2호선,왕십리(성동구청),13363,10891,24254,20201207
20201204,2호선,한양대,5911,6054,11965,20201207
20201204,2호선,뚝섬,18236,19677,37913,20201207
20201204,2호선,성수,30994,33615,64609,20201207
20201204,2호선,건대입구,28181,30214,58395,20201207
20201204,2호선,구의(광진구청),21102,20976,42078,20201207
20201204,2호선,강변(동서울터미널),27467,27776,55243,20201207
20201204,2호선,잠실나루,12573,12031,24604,20201207
20201204,2호선,잠실(송파구청),54085,54406,108491,20201207
20201204,2호선,잠실새내,18002,17878,35880,20201207
20201204,2호선,종합운동장,6073,6617,12690,20201207
20201204,2호선,삼성(무역센터),46124,46429,92553,20201207
20201204,2호선,선릉,51442,45724,97166,20201207
20201204,2호선,역삼,45144,48736,93880,20201207
20201204,2호선,강남,74698,70337,145035,20201207
20201204,2호선,교대(법원.검찰청),31064,34779,65843,20201207
20201204,2호선,서초,19439,19214,38653,20201207
20201204,2호선,방배,14968,15561,30529,20201207
20201204,2호선,사당,32058,34901,66959,20201207
20201204,2호선,낙성대(강감찬),24925,23674,48599,20201207
20201204,2호선,서울대입구(관악구청),42800,41082,83882,20201207
20201204,2호선,봉천,22259,20534,42793,20201207
20201204,5호선,군자(능동),9843,10778,20621,20201207
20201204,5호선,장한평,16751,16680,33431,20201207
20201204,5호선,답십리,14825,13676,28501,20201207
20201204,5호선,마장,5088,4705,9793,20201207
20201204,5호선,왕십리(성동구청),4038,4312,8350,20201207
20201204,5호선,행당,7503,6637,14140,20201207
20201204,5호선,신금호,5487,5635,11122,20201207
20201204,5호선,청구,3667,3424,7091,20201207
20201204,5호선,동대문역사문화공원(DDP),2619,3052,5671,20201207
20201204,5호선,을지로4가,5566,5777,11343,20201207
20201204,5호선,종로3가,9080,9057,18137,20201207
20201204,5호선,광화문(세종문화회관),26937,27965,54902,20201207
20201204,5호선,서대문,16607,17009,33616,20201207
20201204,5호선,충정로(경기대입구),4470,4443,8913,20201207
20201204,5호선,애오개,6003,6034,12037,20201207
20201204,5호선,공덕,12754,13498,26252,20201207
20201204,5호선,마포,13042,13530,26572,20201207
20201204,5호선,여의나루,5995,6114,12109,20201207
20201204,5호선,여의도,23962,24800,48762,20201207
20201204,5호선,신길,3773,3968,7741,20201207
20201204,5호선,영등포시장,8452,8598,17050,20201207
20201204,5호선,영등포구청,3788,3759,7547,20201207
20201204,5호선,양평,6803,6772,13575,20201207
20201204,5호선,오목교(목동운동장앞),20072,21765,41837,20201207
20201204,5호선,목동,15141,16682,31823,20201207
20201204,5호선,신정(은행정),12825,10038,22863,20201207
20201204,5호선,까치산,25813,25016,50829,20201207
20201204,5호선,화곡,25789,24017,49806,20201207
20201204,5호선,우장산,11878,12087,23965,20201207
20201204,5호선,발산,15960,16286,32246,20201207
20201204,5호선,마곡,8241,8124,16365,20201207
20201204,5호선,송정,5980,5598,11578,20201207
20201204,5호선,김포공항,6141,6005,12146,20201207
20201204,5호선,개화산,4570,4365,8935,20201207
20201204,5호선,방화,5869,5506,11375,20201207
20201204,4호선,쌍문,27254,24805,52059,20201207
20201204,4호선,창동,23056,24772,47828,20201207
20201204,4호선,노원,16845,18793,35638,20201207
20201204,4호선,상계,17232,16161,33393,20201207
20201204,4호선,당고개,11198,10197,21395,20201207
20201204,4호선,남태령,953,825,1778,20201207
20201204,4호선,사당,21640,17610,39250,20201207
20201204,4호선,총신대입구(이수),16804,18540,35344,20201207
20201204,4호선,동작(현충원),2132,2262,4394,20201207
20201204,4호선,이촌(국립중앙박물관),6286,6790,13076,20201207
20201204,4호선,신용산,13143,13980,27123,20201207
20201204,4호선,삼각지,4196,4490,8686,20201207
20201204,4호선,숙대입구(갈월),10942,10913,21855,20201207
20201204,2호선,신림,57753,56125,113878,20201207
20201204,2호선,신대방,24265,23549,47814,20201207
20201204,2호선,구로디지털단지,55725,55858,111583,20201207
20201204,2호선,대림(구로구청),22696,23265,45961,20201207
20201204,2호선,문래,18836,19301,38137,20201207
20201204,2호선,영등포구청,21438,21434,42872,20201207
20201204,2호선,당산,16736,19818,36554,20201207
20201204,2호선,합정,25996,27420,53416,20201207
20201204,2호선,홍대입구,40021,42648,82669,20201207
20201204,2호선,신촌,27063,27998,55061,20201207
20201204,2호선,이대,11348,11601,22949,20201207
20201204,2호선,아현,8917,8664,17581,20201207
20201204,2호선,충정로(경기대입구),9212,9694,18906,20201207
20201204,2호선,용답,2350,2281,4631,20201207
20201204,2호선,신답,1420,1620,3040,20201207
20201204,2호선,신설동,3083,2979,6062,20201207
20201204,2호선,도림천,1142,1203,2345,20201207
20201204,2호선,양천구청,5929,6417,12346,20201207
20201204,2호선,신정네거리,8815,9141,17956,20201207
20201204,2호선,용두(동대문구청),2231,2263,4494,20201207
20201204,3호선,지축,2933,2893,5826,20201207
20201204,3호선,구파발,18174,17021,35195,20201207
20201204,3호선,연신내,33827,31931,65758,20201207
20201204,3호선,불광,14719,15952,30671,20201207
20201204,3호선,녹번,13652,12368,26020,20201207
20201204,3호선,홍제,15398,14995,30393,20201207
20201204,3호선,무악재,3503,3683,7186,20201207
20201204,3호선,독립문,6217,6430,12647,20201207
20201204,3호선,경복궁(정부서울청사),16528,15868,32396,20201207
20201204,3호선,안국,15732,16174,31906,20201207
20201204,3호선,종로3가,8625,9719,18344,20201207
20201204,3호선,을지로3가,9393,9629,19022,20201207
20201204,3호선,충무로,3,0,3,20201207
20201204,3호선,동대입구,6261,6617,12878,20201207
20201204,3호선,약수,11772,11301,23073,20201207
20201204,3호선,금호,7315,6901,14216,20201207
20201204,3호선,옥수,8055,8273,16328,20201207
20201204,3호선,압구정,29243,31129,60372,20201207
20201204,3호선,신사,27626,28635,56261,20201207
20201204,3호선,잠원,4277,4181,8458,20201207
20201204,3호선,고속터미널,35847,38767,74614,20201207
20201204,3호선,교대(법원.검찰청),12986,8455,21441,20201207
20201204,3호선,남부터미널(예술의전당),27015,27770,54785,20201207
20201204,3호선,양재(서초구청),36111,37479,73590,20201207
20201204,3호선,매봉,11517,10715,22232,20201207
20201204,3호선,도곡,4625,4659,9284,20201207
20201204,3호선,대치,9998,10051,20049,20201207
20201204,3호선,학여울,1595,1634,3229,20201207
20201204,3호선,대청,8818,8069,16887,20201207
20201204,3호선,일원,8443,8206,16649,20201207
20201204,3호선,수서,15289,15935,31224,20201207
20201204,3호선,가락시장,8431,8427,16858,20201207
20201204,3호선,경찰병원,6857,6889,13746,20201207
20201204,3호선,오금,5690,5076,10766,20201207
20201204,4호선,수유(강북구청),31116,31056,62172,20201207
20201204,4호선,미아(서울사이버대학),13832,13473,27305,20201207
20201204,4호선,미아사거리,25189,24700,49889,20201207
20201204,4호선,길음,18056,17562,35618,20201207
20201204,4호선,성신여대입구(돈암),17241,16807,34048,20201207
20201204,4호선,한성대입구(삼선교),11849,11576,23425,20201207
20201204,4호선,혜화,25800,25518,51318,20201207
20201204,4호선,동대문,18363,18941,37304,20201207
20201204,4호선,동대문역사문화공원(DDP),13490,12611,26101,20201207
